reviewer_id,timestamp,company_name,company_type,company_size,company_address,is_review,review_content
8bf463,2 năm trước,1Office| Workway,product,1/1/1950 0:00,169 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"sau vài tháng lm ở công ty thì mình thấy công ty nào thì cũng như nhau, sẽ có người làm tốt nhưng không có cơ hội thể hiện năng lực hoặc có năng lực nhưng không được nhìn nhận. cũng sẽ có những người được ưu ái thì luôn có thành tích cao hơn. cho nên đôi lúc chăm chỉ siêng năng có tinh thần cầu tiến thì chưa chắc nhận lại những thứ xứng đáng, kiểu cũng phải tùy duyên nữa cơ so với các công ty khác thì nhân viên ở đây đa số còn trẻ làm b2b nhưng vẫn chưa chuyên nghiệp lắm"
f676df,4 năm trước,1Office| Workway,product,1/1/1950 0:00,169 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"chưa bàn đến chính sách, ai có năng lực thì ngta không rảnh lên đây review chê bai này nọ đâu. sale công ty nào mà không chạy số bục mặt, còn đã không chạy nổi lại lôi chính sách này nọ ra. đến chịu"
e6462f,1 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"gửi hồ sơ thì mất, công ty không chuyển được cũng không hoàn lại thư, cước phí thì đắt gấp đôi những hãng chuyển phát khác. dịch vụ rất tệ."
31d10f,6 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"một công ty vô cùng đáng sợ, đấu đá tranh giành nói xấu nhau đủ kiểu, đi làm mà như đi đánh trận. bà trưởng phòng kinh doanh gì đó thì ác như quỷ, chửi nhân viên hơn chó, chửi trước mặt toàn nhân viên công ty để cho nhục. chuyên đi nói xấu các phòng ban khác, lúc nào cũng thích nghe nịnh nọt. thêm được mấy người leader suốt ngày nịnh nọt, đi làm kiếm tiền mà cứ như đi ăn xin vậy"
dc212b,6 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"bức xúc quá nay lên giải tỏa cùng anh em nè hr nhận cv của ứng viên mà không thèm đọc, cứ thấy nộp là auto gọi đi phỏng vấn mà không sàng lọc xem có phù hợp với yêu cầu công ty hay không, làm mất thời gian của cả 2 bên. hẹn ứng viên 14h, mới 13h gọi hỏi ủa em ơi em đang ở đâu, sao chị mời em 13h mà ?! mình trả lời từ tốn hẹn 14h lận mà chị, nhưng nếu chị muốn phỏng vấn sớm em sẽ có mặt lúc 13h30 vì nhà em lên công ty cũng hơi xa, cúp máy cái rụp. lên tới công ty, không biết hr hay ai ra nhìn nhìn cv, xong hỏi ủa em chưa tốt nghiệp à em ? xong bỏ đi 1 nước vô phòng, 10p sau quay ra bảo em về đi, chị trưởng phòng đi họp rồi, về đi bên anh hẹn em lên phỏng vấn lại sau nha ?! 13h trưa chạy từ q8 qua q7 như 1 con điên để rồi nhận được câu nói vui ghê ahihi. và từ đó về sau không hề có mail hay bất kì cuộc gọi nào hẹn đi phỏng vấn lại, cũng như từ chối mình hihihi công ty chuyên nghiệp quá nè chuyên tạo nghiệp nha"
411709,5 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"lương 6 triệu. làm từ 8h sáng tới 8h tối, văn phòng nóng nực không có điều hoà. khách hàng khiếu nại liên tục, đấu đá nói xấu dìm nhau. hãm hại nhau, cướp khách hàng nhau. làm 1 năm mới có bảo hiểm. chán"
6b4d55,4 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"không biết công ty này có chuyên nghiệp hay không nhưng ngay từ đầu đi phỏng vấn mình đã không muốn hợp tác. để uv đợi hơn 30 mới được vào phòng phỏng vấn. vào trong đó thì có chị kia phỏng vấn mình, mình không nhớ chức vụ chị đó là gì nhưng nhìn cách ăn mặc và cách phỏng vấn khác xa công ty cũ của mình, không có tí chuyên nghiệp gì cả. phỏng vấn 4 5 là xong nhanh ghê. chẳng biết mình đậu hay rớt nhưng nếu đậu mình cũng không vào làm. à mình phỏng vấn vị trí nhân viên kinh doanh"
145de9,4 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"sếp của phòng kinh doanh đúng như dân chợ búa, miệng lúc nào cũng chửi. chưa tìm hiểu câu chuyện nhưng mở mồm chửi trước cái đã mà chửi cho nhân viên nể thì không nói còn bà này chửi toàn làm cho nhân viên cười vô mặt. sống thì thích nịnh nọt ai nịnh thì được cưng ai không biết nịnh thì sớm out vs bị đì"
04a511,6 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,FALSE,loại này tốt nhất nên né
e81ec4,4 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"đừng nên vào công ty này sẽ rất phí thời gian, công việc không rõ ràng, chế độ chính sách mập mờ, làm việc thiếu trách nhiệm, môi trường không thân thiện, chỉ là kiểu quan hệ giả lả hình thức."
2f42c6,3 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"haizz, tui làm nhân viên điều hành ở 1 bưu cục lớn, mà nói thẳng ra lương lậu rất mập mờ, làm từ 8h sáng tới 8h tối mà lương 10tr mng thấy xứng không ? bắt đi sale khách hàng sử dụng dịch vụ trong khi toàn bán cho bên thứ 3 phát ở những tuyến huyện, tỉnh, rồi hay mất thư để khách khiếu nại miết. tiền thì mập mờ, không rõ ràng, chuyển tiền lương cho nhân viên ghi thanh toán lương mà thực ra phải chuyển trả lại cho trưởng bưu cục ? ủa có mắc cười quá ôn dạ ? rồi tết lãnh được 1 cục, xong bị bắt chuyển phân nửa tiền lại cho giám đốc vùng lãnh 20tr phải trả lại 10tr ? rồi ha, hiểu ha, ăn chặn tiền nhân viên mà sống vẫn tốt ghê. ai có ý định làm ở đây thì đọc những dòng này của tui, tui không muốn mọi người thất vọng như tui."
6793ca,2 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,treo đầu dê bán thịt chó là công ty này !
dec4d1,2 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"công ty được cái mác màu mè lúc phỏng vấn, nhưng không cung cấp thông tin rõ ràng đầy đủ. vào làm thì cày như trâu, còn sống bền thì phụ thuộc vào độ nịnh sếp. né ra nếu không muốn có những trải nghiệm không tốt."
810aa2,1 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"phòng ban lập ra để cho vui , phòng chất lượng thì chỉ để lập bb , không có bất kỳ 1 phương án nào đưa ra , đưa 1 đứa học chưa hết cấp 2 để làm chuyên viên kiểm soát chất lượng, ăn tiền của bc để không bị biên bản. phòng kế toán thì chỉ tìm cách để không thanh toán hd , về nghiệp vụ ai mà rành đòi làm đúng ngay từ đầu . phòng nhân sự chỉ luôn thấy nhiều người để cắt bớt biên , quà tặng 500k mà chỉ có 1 chai lăn nách và 1 chai xà bông gội đầu . về định hướng các sếp thì rất hay nhưng người thực thi lại không đúng ,"
2aa793,1 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,FALSE,dịch vụ quá kém. ngoài giờ không liên lạc được ai giải đáp ngay cả tổng đài.
ece58c,2 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"công ty thì cùi mía, đi làm thì áp kpi trong 2 tháng thử việc, lương thì bèo bọt, trễ tới trễ lui. đi trễ tí thì phạt liền."
a844e1,2 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"'khối lượng công việc khổng lồ, làm việc cho [COMPANY] là chạy đua với thời gian, mọi lộ trình giao thư lấy thư đều tính bằng phút ban đầu thấy lương trên 10tr, nghỉ cn nhưng khi vào làm chính thức thấy công sức bỏ ra chả đáng, 1 ngày làm 12 tiếng, giờ nghỉ trưa có khi bị ăn gian bắt làm thêm, tối cũng về muộn 8 9h, làm 1 năm mới được kí bảo hiểm gt lương max 13tr , đi du lịch công ty rất sang chảnh, trưa nay đi trưa mai về ạ khi còn làm còn trích tiền bưu cục tổ chức sinh nhật rồi tiền target của tháng đó cũng được chia chứ tới lúc báo nghỉ thì bạn còn cái nịt, tôi làm 3 tháng không lương quải quá tới tháng thứ 4 xin nghỉ thì giam tiếp 20 ngày còn con mụ quản lí bưu cục thì hách dịch, thái độ với khách hàng, ỷ có chồng làm cấp trên nên hoành hành, nói chung là công ty như l, xem nhân viên là công cụ robot, còn làm còn sạc pin chứ không xài được nữa thì vứt th'"
bb72cf,1 năm trước,247 Express,outsource,1/1/1950 0:00,18 Cong Hoa Tan Binh Ho Chi Minh,TRUE,"làm dịch vụ chuyển phát nhanh mà tổng gọi tổng đài không được, ngoài giờ hành chính, ngày lễ. vậy làm dịch vụ làm gì"
8caad6,1 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"làm việc tù túng, nói chung không phù hợp để phát triển"
2d3178,5 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"công ty nào cũng có điểm tốt điểm xấu. thứ nhất mình đọc có cmt nói là bắt nhân viên phải lau sàn ? không phải là bắt làm như lao công. các bạn nói méo biết suy nghĩ gì. 1 tuần 1 lần, chả riêng nhân viên mà cả sếp cũng thế, chia công ty thành các team nhỏ tầm 3 4 người, mỗi người 1 công việc. vừa là để giao lưu với nhau, vừa tạo điều kiện để các sếp gần gũi hơn với nhân viên. có dăm ba cái lau nhà qua qua với đi lau bàn thôi mà cứ làm như ai bắt làm gì kinh khủng lắm. điểm cộng cực lớn là các sếp cực kỳ thân thiện, quan tâm nhân viên. đương nhiên môi trường công ty nhỏ, đang phát triển có nhiều thứ không thể bằng các công ty to được. nhưng mà quan trọng là cái môi trường tạo cảm giác vui vẻ thoải mái cho bạn nhé. OT 15p thôi cũng được trả tiền chứ đừng có nói không sòng phẳng. còn công ty nào chẳng có lúc bận lúc rảnh, OT là chuyện bình thường. đọc cmt toàn người chây lười, dăm ba cái OT tí tẹo mà gầm gào cả lên. nghe thấy phát mệt."
1f9e92,6 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"công ty siêu xịn xò, mỗi tội lương thấp, OT triền miên với môi trường làm việc siêu tù làm cho dev tụt hậu"
8682bf,6 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,FALSE,"mình không nghĩ một số comment bên dưới là của các bạn dev đã từng làm công ty. vì các bạn dev chắc chắn có một trình độ văn hóa nhất định, chứ không chửi bới tục tĩu, chửi đổng kiểu tấn công cá nhân như vậy được. nếu các bạn muốn xây dựng góp ý thì nên làm, còn không thì các bạn đi đến công ty nào cũng chỉ thấy điểm xấu thôi, không có gì tốt đẹp cả đâu."
36caba,6 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"công ty rẻ rách, OT đéo được lương, cuối tuần thì OT x1. vào công ty này xác định là bị bán sang công ty khác [COMPANY], khổ hơn chó nhé. đừng bao giờ nộp cv vào công ty này nếu không muốn hối hận."
2b6f34,9 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"mình thấy môi trường làm việc rất chuyên nghiệp, thân thiện. sếp gần gũi và quan tâm nhân viên. đội ngũ nhân viên trẻ, năng động. công ty luôn tạo cơ hội cho nhân viên được học hỏi cái mới. lương thưởng và chế độ làm mình khá hài lòng. công ty còn thường xuyên tổ chức teambuilding và happyhour giúp nhân viên có thời gian giải tỏa căng thẳng và giúp mọi người thêm gần gũi và hiểu nhau hơn."
111469,2 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"công ty hay nợ lương, còn có việc cắt giảm lương, tuyển vào xong không có dự án bán đi onsite tứ tung, dự án lởm chất lượng thấp, project manager thì thiếu năng lực, ông bên od thì ghê gớm xin nghỉ việc thì thái độ lồi lõm"
a381c9,5 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"công ty cỏ, đời này vẫn toàn dùng laravel với win form, test thì trên cả win 7, lạc hậu. lương cùi, cả công ty 30 người không ai trên 700, né luôn không hối hận"
d4ee1e,5 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,công ty này mọi người nên né ra nhé. 1 sao cũng không đáng nữa là
56fcab,5 năm trước,2NF Software,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,TRUE,"mình đã từng làm ở đây 1.5 năm nên có chút review như sau ưu điểm môi trường làm việc thoải mái thân thiện 2 sếp tốt, nhiệt tình, quan tâm nhân viên, tạo điều kiện để nhân viên phát triển. nhược điểm khối lượng cv nhiều, hay phải OT. lương trung bình thấp 1 tuần trực nhật 1 lần khó lên được cao vì ở đây bộ khung pm, leader đã định hình rồi. gt nói chung làm cũng tạm được nhưng không nên gắn bó lâu dài"
97cfec,5 năm trước,3S Intersoft,outsource,1/1/1950 0:00,8 Ton That Thuyet Nam Tu Liem Ha Noi,TRUE,"công ty như cc, ngó thanh lọc cơ thể nơi rồi mục tiêu đòi cho được 300 người 500 người 3 người 5 người còn chưa có ngáp lên ngáp xuống còn nổ"
d07809,4 năm trước,3S Intersoft,outsource,1/1/1950 0:00,8 Ton That Thuyet Nam Tu Liem Ha Noi,TRUE,"công ty outsource tuyển 1 đường vào làm 1 nẻo, hết java rồi python odoo, xong lại nhảy qua ts blaba trong khi tuyển vào php"
8fabd8,4 năm trước,3S Intersoft,outsource,1/1/1950 0:00,8 Ton That Thuyet Nam Tu Liem Ha Noi,FALSE,mọi người ai làm ở công ty rồi cho em hỏi vị trí tester bên này có phải đi onsite không ạ
9b9895,4 năm trước,3S Intersoft,outsource,1/1/1950 0:00,8 Ton That Thuyet Nam Tu Liem Ha Noi,FALSE,cơ sở ở huế ra sao vậy mọi người?
6f5476,5 năm trước,3S Intersoft,outsource,1/1/1950 0:00,8 Ton That Thuyet Nam Tu Liem Ha Noi,TRUE,"làm ở đây 1 thời gian thấy mọi người nhận xét cũng nhiều thì mình cũng nhận xét điểm tốt khá tốt cho mấy người chưa có kinh nghiệm điểm xấu bù lại thì nếu có kinh nghiệm thì không được coi trọng nên mọi người nghỉ khá nhiều bod không quan tâm nhân viên, hứa này hứa nọ rồi cũng kệ không đặt nặng OT nhưng task phải đúng giờ, do estimate thấp quá làm nhân viên OT nhiều đợt này do covid nên ít việc hơn , làm không có lợi ích gì. còn các vấn đề khác mình thấy bình thường trừ việc lễ lượt gì cũng chả có gì ngay cả tết dương lịch và thấy người hà nội hơi tự cao, về huế thì nên coi trọng huế chút dù họ không có năng lực bằng, cứ tỏ vẻ ta đây thì mọi người chỉ giao lưu ngoài mặt thôi."
